,title,desciption,url,date
761,"Coronavirus: One Clark, Champaign County district reports case in Ohio’s new <b>school</b> dashboard",Gov. Mike DeWine unveiled the Ohio Department of Health COVID-19 dashboard during his press conference on Thursday. The dashboard is the result of an ODH order from earlier this month requiring schools to report cases to their county health department within 24 hours of learning of this situation.,https://www.springfieldnewssun.com/news/coronavirus-one-clark-champaign-county-district-reports-case-in-ohios-new-school-dashboard/2ACOQLAIH5A2DLI4ITU7LVWWOU/,2020-09-18T14:10:00.0000000Z
2857,Here&#39;s Why Michigan&#39;s <b>Covid-19</b> Fatality Rate Has Fallen — For Now,Michigan was reporting a grim COVID-19 fatality rate early on in the pandemic — at one point posting the highest rate in the nation.,https://patch.com/michigan/across-mi/here-s-why-michigan-s-covid-19-fatality-rate-has-fallen-now,2020-09-18T14:59:00.0000000Z
3315,What information is available about <b>COVID-19</b> in Michigan schools?,On the state’s <b>COVID-19</b> dashboard it lists the number of current <b>school</b>-related <b>outbreaks</b> by region ... tracker with data from Johns Hopkins <b>University</b>. See complete coverage on our Coronavirus ...,https://www.wxyz.com/news/coronavirus/what-information-is-available-about-covid-19-in-michigan-schools,2020-08-29T12:41:00.0000000Z
12925,<b>COVID-19</b>: Ontario reports 401 new cases; Ottawa schools get pop-up testing centres,"For the first time since mid-June, Ontario’s daily COVID-19 new case count exceeded 400 on Friday, with 401 more people testing positive across the province. That includes 61 people in Ottawa, 130 people in Toronto and 82 in Peel.",https://www.msn.com/en-ca/news/canada/covid-19-ontario-reports-401-new-cases-ottawa-schools-get-pop-up-testing-centres/ar-BB19b9SQ,2020-09-18T14:57:15.0000000Z
19371,Coronavirus updates: California <b>COVID-19</b> activity still on decline; poll shows concern,"The state’s hospitalization figures for the disease also continue to plummet, with about 2,700 patients in beds and 860 of them in intensive care units as of Thursday’s update from the California Department of Public Health.",https://www.sacbee.com/news/coronavirus/article245830775.html,2020-09-18T14:39:00.0000000Z
22685,Poorly Protected Postal Workers Are Catching <b>COVID-19</b> by the Thousands. It’s One More Threat to Voting by Mail.,<b>COVID-19</b> <b>outbreaks</b> have strained postal ... a professor of epidemiology and biostatistics at the <b>University</b> of California at San Francisco <b>School</b> of Medicine. Because most people infected with ...,https://talkingpointsmemo.com/news/postal-workers-catching-covid-thousands-one-more-threat-voting-mail,2020-09-18T14:45:00.0000000Z
22754,"New <b>COVID-19</b> Projections Show Improvements in California &amp; Florida, <b>School</b> &amp; <b>University</b> Reopenings Further Threatening Midwest","Researchers at PolicyLab at CHOP and the <b>University</b> ... Mapping <b>COVID-19</b> in Your Community, which tracks <b>COVID-19</b> transmission and test positivity rates across all U.S. counties, and projects case counts for 817 counties with active <b>outbreaks</b>, representing ...",https://www.wfmz.com/news/pr_newswire/pr_newswire_pennsylvania/new-covid-19-projections-show-improvements-in-california-florida-school-university-reopenings-further-threatening-midwest/article_4ccc6687-181f-5b76-94f8-ca05586598b6.html,2020-09-02T22:20:00.0000000Z
31254,"Student is 5th <b>COVID-19</b> case at shuttered Pembroke, Ont. high <b>school</b>: health unit","An Ontario high <b>school</b> forced to close due to a coronavirus <b>outbreak</b> is now being linked to a fifth case of <b>COVID-19</b>, the first student to test positive in relation to the <b>outbreak</b>. The Renfrew County and District Health Unit (RCDDU) said Friday morning ...",https://www.msn.com/en-ca/news/canada/student-is-5th-covid-19-case-at-shuttered-pembroke-ont-high-school-health-unit/ar-BB19b4jf,2020-09-18T14:23:52.0000000Z
35916,The Latest: A Mass. teenager tested positive for the coronavirus. His parents sent him to <b>school</b> anyway.,"The latest on the coronavirus pandemic from around the U.S. and the world. LONDON – Confirmed cases of the coronavirus have topped 30 million worldwide, according to a Johns Hopkins University tally.",https://www.pressherald.com/2020/09/18/the-latest-global-virus-cases-top-30-million-6-7-million-in-u-s-alone/,2020-09-18T12:51:00.0000000Z
36484,"Student is 5th <b>COVID-19</b> case at shuttered Pembroke, Ont. high <b>school</b>: health unit","A student has tested positive for the novel coronavirus at Fellowes High School, which closed due to an outbreak earlier this week.",https://www.msn.com/en-ca/news/canada/student-is-5th-covid-19-case-at-shuttered-pembroke-ont-high-school-health-unit/ar-BB19b4jf,2020-09-18T14:23:52.0000000Z
41292,The Latest: A Mass. teenager tested positive for the coronavirus. His parents sent him to <b>school</b> anyway.,The latest on the coronavirus pandemic from around the U.S. and the world. Six students tested positive for the novel coronavirus days before Attleboro High School in Massachusetts reopened its doors for the first day of school this week.,https://www.pressherald.com/2020/09/18/the-latest-global-virus-cases-top-30-million-6-7-million-in-u-s-alone/,2020-09-18T15:05:00.0000000Z
45406,Kansas City Independent <b>School</b> Deploys Black &amp; Veatch’s Rapid Modular Health System Unit to Combat <b>COVID-19</b>,"Prioritizing the well-being of its stakeholders amid the <b>COVID-19</b> pandemic, The Barstow <b>School</b> in suburban Kansas City has deployed Black &amp; Veatch’s Rapid Modular Health System (RaMHS) structures to assist with coronavirus screenings of students, faculty ...",https://www.register-herald.com/region/kansas-city-independent-school-deploys-black-veatch-s-rapid-modular-health-system-unit-to-combat/article_25995eee-1874-560c-ba8c-1f2411c45bfb.html,2020-09-18T15:03:00.0000000Z
37,How are regional colleges preparing for <b>COVID-19</b> <b>outbreaks</b>?,"Health officials believe the impact of <b>COVID-19</b> ... has an <b>outbreak</b> doesn&#39;t mean the institution did something wrong,&quot; Ehresmann added. &quot;Most of the cases associated with a college or <b>university</b> ...",https://www.wctrib.com/news/education/6644430-How-are-regional-colleges-preparing-for-COVID-19-outbreaks,2020-09-04T19:50:00.0000000Z
42,San Diego State <b>University</b> reports 120 more <b>COVID-19</b> cases since fall start,"The <b>school</b> says county health officials it investigating &quot;multiple clusters&quot; of coronavirus cases among students in the <b>university</b> ... policies to avoid <b>COVID-19</b> <b>outbreak</b> Thursday, SDSU also ...",https://www.10news.com/news/coronavirus/san-diego-state-university-reports-120-more-covid-19-cases-since-fall-start,2020-09-04T21:39:00.0000000Z
50,Kutztown <b>University</b> keeping some in-person classes after 26 students and 1 employee test positive for <b>COVID-19</b>,"The <b>university</b> r eopened on Aug. 24 with a plan that includes face-to-face as well as virtual classes. The college set <b>COVID-19</b> protocols for ... “For now, <b>school</b> is open,” Santos said.",https://www.readingeagle.com/coronavirus/kutztown-university-keeping-some-in-person-classes-after-26-students-and-1-employee-test-positive/article_e6c390d0-ee19-11ea-9c5c-c71a8ed6cf4d.html,2020-09-04T18:56:00.0000000Z
52,Student tests positive in <b>COVID-19</b> <b>outbreak</b> at Pembroke <b>school</b>,"A student has tested positive as part of a COVID-19 outbreak at Fellowes High School in Pembroke, Ont., the local health authority said Friday. The Renfrew County and District Health Unit said it was notified that the student had tested positive late Thursday night.",https://www.msn.com/en-ca/news/canada/student-tests-positive-in-covid-19-outbreak-at-pembroke-school/ar-BB19blYA,2020-09-18T15:13:07.0000000Z
54,Highland Park Delays Season Opener Due to <b>COVID-19</b> <b>Outbreak</b>,The highly anticipated season opener between Highland Park High School and Austin Westlake has been canceled after several players on Highland Park’s team tested positive for COVID-19.,https://www.msn.com/en-us/sports/more-sports/highland-park-delays-season-opener-due-to-covid-19-outbreak/ar-BB19beDF,2020-09-18T17:34:29.0000000Z
55,UofSC sees continued drop in number of active <b>COVID-19</b> cases on campus in Friday report,"COVID-19 at UofSC, according to the school’s dashboard. Of those cases, 164 are students and six are employees. This is a decrease of active cases since last Monday. Note those are active cases -- meaning those people are currently infected.",https://www.msn.com/en-us/news/us/uofsc-sees-continued-drop-in-number-of-active-covid-19-cases-on-campus-in-friday-report/ar-BB19bL8t,2020-09-18T21:24:39.0000000Z
56,"Spread of <b>COVID-19</b> in York County hits Portsmouth Naval Shipyard, with 18 cases reported","Workers who ride in a commuter van from the Sanford area to the shipyard in Kittery may have sparked the outbreak, state health officials say.",https://www.pressherald.com/2020/09/17/maine-reports-25-more-cases-of-covid-19-with-8-in-york-county/,2020-09-18T21:14:00.0000000Z
57,R.I. health officials swoop into Providence neighborhood where dozens of students now have <b>COVID-19</b>,"The number of students living in a residential neighborhood near Providence College who have tested positive for the coronavirus has soared to more than 100 in just three days, and state health officials have opened case investigations and ramped up contract tracing in an effort to halt the spread.",https://www.bostonglobe.com/2020/09/18/metro/ri-health-officials-swoop-into-providence-neighborhood-where-124-students-now-have-covid-19/,2020-09-18T21:04:00.0000000Z
58,"<b>Covid-19</b> Live Updates: After Criticism, C.D.C. Reverses Guidelines About Testing People Who Were Exposed","Israel becomes one of the few countries to impose a second nationwide lockdown. In the U.S., Joe Biden tries to focus the campaign on President Trump’s virus performance.",https://www.nytimes.com/2020/09/18/world/covid-coronavirus.html,2020-09-18T20:35:00.0000000Z
59,Here’s what the <b>COVID-19</b> numbers look like at other colleges in Rhode Island,"As Providence College grapples with a coronavirus outbreak, other Rhode Island colleges are keeping a close eye on their students.",https://www.providencejournal.com/news/20200918/herersquos-what-covid-19-numbers-look-like-at-other-colleges-in-rhode-island,2020-09-18T18:22:00.0000000Z
60,New model projects manageable increase in Colorado’s <b>COVID-19</b> cases — so long as people keep up precautions,"A new report modeling the spread of COVID-19 in Colorado suggests the state could continue to see more cases in the short term, but they’re not likely to reach unmanageable levels unless",https://www.denverpost.com/2020/09/18/covid-model-colorado-cases-increase/,2020-09-18T18:00:00.0000000Z
62,"Coronavirus cases at UConn, other college campuses helping drive increase in Connecticut <b>COVID-19</b> numbers","A month after many Connecticut college students returned to school, COVID-19 cases at UConn and some other university campuses have played a significant role in the state’s recent uptick in coronavirus infections — a development many feared with the resumption of classes.",https://www.msn.com/en-us/news/us/coronavirus-cases-at-uconn-other-college-campuses-helping-drive-increase-in-connecticut-covid-19-numbers/ar-BB19bctk,2020-09-18T16:53:33.0000000Z
63,Coronavirus updates: CDC reverses controversial testing guidance; public still split on <b>COVID-19</b> vaccine; Las Vegas bars to reopen,USPS scrapped plan to send 650 million masks. Nearly half of Americans say they won&#39;t get vaccinated. Bars in Las Vegas to reopen. Latest COVID-19 news.,https://www.usatoday.com/story/news/health/2020/09/18/covid-19-news-texas-las-vegas-restrictions-moderna-vaccine/3488885001/,2020-09-18T18:23:00.0000000Z
64,The Straight Poop on Tracking <b>COVID-19</b> in Communities,"The authors noted that monitoring sewage was previously used in population-wide early surveillance of disease prevalence, notably for polio, but there have also been scattered instances of U.S. communities using this method during COVID-19.",https://www.medpagetoday.com/infectiousdisease/covid19/88698,2020-09-18T19:26:00.0000000Z
65,"Utah tops 1,000 new <b>COVID-19</b> cases in a day for the first time","The Salt Lake Tribune is providing free access to critical stories about the coronavirus. Sign up for , sent to your inbox every weekday morning. To support journalism like this, please  or become a .",https://www.sltrib.com/news/2020/09/18/utah-tops-new-covid/,2020-09-18T21:17:00.0000000Z
66,The Latest: New Hampshire <b>school</b> cancels Betsy DeVos visit,The New Hampshire Department of Education says a public school canceled a scheduled visit from U.S. Education Secretary Betsy DeVos after a staff member tested positive for the coronavirus,https://abcnews.go.com/Health/wireStory/latest-indias-virus-surge-continues-96000-cases-73089126,2020-09-18T21:36:00.0000000Z
69,What will happen when <b>COVID-19</b> and the flu collide this fall?,"As the Northern Hemisphere braces for a coronavirus-flu double hit, it’s unclear if it’ll be a deadly combo or one virus will squeeze out the other.",https://www.sciencenews.org/article/covid19-coronavirus-flu-season-fall,2020-09-18T20:53:00.0000000Z
70,"N.J. reports 519 new <b>COVID-19</b> cases, 5 more deaths as transmission rate ticks up. Murphy says virus showing ‘ebbs and flows.’","New Jersey on Friday reported five more deaths attributed to the coronavirus and 519 new positive tests as Gov. Phil Murphy said the virus has moved in “ebbs and flows” in recent weeks, with the state having “clocked some pretty big numbers” the past two days.",https://www.nj.com/coronavirus/2020/09/nj-reports-519-new-covid-19-cases-5-more-deaths-as-transmission-rate-ticks-up-murphy-says-virus-showing-ebbs-and-flows.html,2020-09-18T18:27:00.0000000Z
72,Officials concerned about rise in cases at Jersey Shore; Pa. mobilizes to contain Penn State <b>outbreak</b>; Wolf changes rules on alcohol sales,"In a statement, the agency called the changes a “clarification” that was needed “due to the significance of asymptomatic and pre-symptomatic transmission.” New Jersey health officials are tracking what they called a concerning rise of coronavirus cases in Ocean and Monmouth Counties,",https://www.inquirer.com/health/coronavirus/live/coronavirus-covid-philadelphia-nj-pa-de-cases-testing-updates-news-20200918.html,2020-09-18T20:22:00.0000000Z
78,Kewaunee <b>School</b> District transitions to two weeks of virtual learning due to increase in <b>COVID-19</b> cases,A Northeast Wisconsin school district will transit to virtual learning for two weeks after seeing a spike in coronavirus cases. According to a letter sent to parents,https://www.wearegreenbay.com/coronavirus/kewaunee-school-district-transitions-to-two-weeks-of-virtual-learning-due-to-increase-in-covid-19-cases/,2020-09-18T20:04:00.0000000Z
87,Study hints <b>Covid-19</b> may have been in the US as early as December,"Researchers believe they have found evidence that the novel coronavirus may have been circulating in the US as early as late December, about a month before the current timeline from the US Centers for Disease Control and Prevention.",https://www.msn.com/en-us/health/medical/study-hints-covid-19-may-have-been-in-the-us-as-early-as-december/ar-BB194jmo,2020-09-18T17:15:50.0000000Z
89,Raging campus <b>outbreaks</b> send students home nationwide,The State <b>University</b> at Oneonta ... has been modeling the spread of <b>COVID-19</b>. “It remains to be seen for some campuses whether they’re going to get their <b>outbreaks</b> under control.”,https://www.unionleader.com/news/health/coronavirus/raging-campus-outbreaks-send-students-home-nationwide/article_4cd76d83-c769-53ba-a969-0e25a3bb0255.html,2020-09-04T19:20:00.0000000Z
93,Raging Campus <b>Outbreaks</b> Send Students Home Across the U.S.,The State <b>University</b> at Oneonta ... has been modeling the spread of <b>Covid-19</b>. “It remains to be seen for some campuses whether they’re going to get their <b>outbreaks</b> under control.”,https://www.bloomberg.com/news/articles/2020-09-04/raging-campus-outbreaks-send-students-home-across-the-u-s,2020-09-04T15:27:00.0000000Z
96,Instructor at Ohio <b>university</b> under investigation for calling <b>COVID-19</b> &#39;the Chinese virus&#39;,A University of Cincinnati dean is investigating an email to an engineering student in which an adjunct instructor is accused of referring to the,https://www.dispatch.com/news/20200918/instructor-at-ohio-university-under-investigation-for-calling-covid-19-the-chinese-virus,2020-09-18T21:01:00.0000000Z
166,"Here’s what the <b>COVID-19</b> numbers look like at Brown, URI","As Providence College grapples with a coronavirus outbreak, other Rhode Island colleges are keeping a close eye on their students. Providence College switched exclusively to remote learning this week,",https://www.msn.com/en-us/money/careersandeducation/here-s-what-the-covid-19-numbers-look-like-at-brown-uri/ar-BB19bePy,2020-09-18T17:47:56.0000000Z
175,UW Oshkosh to begin testing dorm wastewater for <b>COVID-19</b>,"Oshkosh will soon begin testing residence hall wastewater for COVID-19. The school will use the Environmental Research and Innovation Center at the university to test for evidence of the virus. ERIC is a certified laboratory for both chemical and biological contaminants,",https://www.nbc26.com/news/local-news/uw-oshkosh-to-begin-testing-dorm-wastewater-for-covid-19,2020-09-18T17:59:00.0000000Z
178,UW Oshkosh to begin testing campus wastewater for evidence of <b>COVID-19</b>,UW Oshkosh will begin testing residence hall wastewater for evidence of coronavirus. The university says the move is another effort to catch potential on-campus,https://www.wearegreenbay.com/coronavirus/uw-oshkosh-to-begin-testing-campus-wastewater-for-evidence-of-covid-19/,2020-09-18T14:11:00.0000000Z
193,"NJIT detects <b>COVID-19</b> in sewage, quarantines entire dormitory",An entire dorm of students at the New Jersey Institute of Technology remains in lockdown after the engineering school detected high levels of the COVID-19 virus in its sewage. People shed the virus in urine and feces.,https://www.njspotlight.com/video/njit-detects-covid-19-in-sewage-quarantines-entire-dormitory/,2020-09-18T20:15:00.0000000Z
245,"Furman <b>University</b> announces <b>school</b>-wide, mandatory <b>COVID-19</b> testing for Friday",Furman University announced Thursday mandatory COVID-19 testing will be conducted for all students Friday.The school made the announcement in a letter to students that was posted,https://www.wyff4.com/article/furman-university-announces-school-wide-mandatory-student-covid-19-testing-for-friday/33918004,2020-09-04T01:10:00.0000000Z
290,Two Illinois counties under <b>COVID-19</b> warning level,The Illinois Department of Health announced on Friday Wayne and Edwards counties are at COVID-19 warning level. Wabash county remains at warning level. The Wayne County Health Department,https://www.tristatehomepage.com/news/coronavirus-watch/two-illinois-counties-under-covid-19-warning-level/,2020-09-18T19:35:00.0000000Z
292,<b>University</b> Health Services reports steady decline in <b>COVID-19</b> cases,"University Health Services (UHS) has conducted 3,465 COVID-19 tests thus far this week, with a total of 15 positive cases. By contrast, the University had 22 positive cases on September 8, and 21 cases on September 9,",https://www.bc.edu/bc-web/bcnews/campus-community/announcements/covid-19-testing-update.html,2020-09-18T21:34:00.0000000Z
353,Does Virus Dose or Load Predict How Sick You Get With <b>COVID-19</b>?,"Gandhi told MedPage Today that the viral inoculum, or the initial dose of virus that a patient takes in, is one likely determinant of ultimate illness severity. That&#39;s separate from patients&#39; subsequent viral load,",https://www.medpagetoday.com/infectiousdisease/covid19/88692,2020-09-18T16:27:00.0000000Z
1132,CU Boulder: Students must move out of dorm to create more isolation space for positive <b>COVID-19</b> cases,"In an effort to increase the amount of space needed to isolate students who tested positive for COVID-19, all residents of a University of Colorado Boulder dorm have been directed to move. As of Thursday,",https://www.thedenverchannel.com/news/coronavirus/cu-boulder-students-must-move-out-of-dorm-to-create-more-isolation-space-for-positive-covid-19-cases,2020-09-18T16:50:00.0000000Z
1164,UWO lab to test wastewater for evidence of <b>COVID-19</b>,UWO says it’s an effort to catch potential outbreaks before they happen and give the university an idea of how much COVID-19 is in each residence hall.,https://www.msn.com/en-us/news/us/uwo-lab-to-test-wastewater-for-evidence-of-covid-19/ar-BB19bow7,2020-09-18T16:36:45.0000000Z
1168,"Low vitamin D in <b>COVID-19</b> predicts ICU admission, poor survival","The “data give strong observational support to previous suggestions that reduced vitamin D levels may favor the appearance of severe respiratory dysfunction and increase the mortality risk in patients affected with COVID-19,",https://www.the-hospitalist.org/hospitalist/article/228779/coronavirus-updates/low-vitamin-d-covid-19-predicts-icu-admission-poor,2020-09-18T19:02:00.0000000Z
1169,Study hints <b>Covid-19</b> may have been in the US as early as December,"By Jen Christensen, CNN Researchers believe they have found evidence that the novel coronavirus may have been circulating in the US as early as late December, about a month before the",https://www.kten.com/story/42634717/study-hints-covid-19-may-have-been-in-the-us-as-early-as-december,2020-09-18T20:19:00.0000000Z
1172,"Coronavirus presents risk for about half of <b>school</b> employees, study finds","A group of researchers found that up to 51% of all school employees in the United States met criteria established by the Centers for Disease Control and Prevention (CDC) for having increased risk or a potential increased risk for contracting SARS-CoV-2,",https://www.foxnews.com/health/coronavirus-risk-half-school-employees-study,2020-09-18T19:02:00.0000000Z
2150,"<b>COVID-19</b> LIVE UPDATES: Missouri reports 1,795 new coronavirus cases; Kansas adds 1,415","Kansas City metro area health officials are grappling with how to handle continuing case count increases after reopening businesses more than a month ago. What you need to know: The Kansas Department of Health and Environment said Friday the state has 52,",https://www.msn.com/en-us/news/us/covid-19-live-updates-missouri-reports-1795-new-coronavirus-cases-kansas-adds-1415/ar-BB19b7iw,2020-09-18T19:54:00.0000000Z
3859,Utah State <b>University</b>: 287 students quarantined after <b>Covid-19</b> found in wastewater from four dorms,"Other schools reported <b>outbreaks</b>. At the <b>University</b> of South Carolina ... of Missouri has 424 active student <b>Covid-19</b> cases, according to the <b>school</b>&#39;s <b>Covid-19</b> dashboard. James Madison <b>University</b> ...",https://www.msn.com/en-us/health/medical/fda-commissioner-says-he-would-consider-resignation-if-asked-to-release-a-coronavirus-vaccine-too-early/ar-BB18AaDq,2020-09-02T00:34:00.0000000Z
3942,"Experimental Medicines For <b>COVID-19</b> Could Help Someday, But Home Runs Not Guaranteed","If the coronavirus vaccines currently being tested don&#39;t pan out, don&#39;t expect new drugs to fill the gap any time soon. Many drugs are in the",https://www.boisestatepublicradio.org/post/experimental-medicines-covid-19-could-help-someday-home-runs-not-guaranteed,2020-09-18T21:35:00.0000000Z
12252,First case of <b>COVID-19</b> confirmed at Quinnipiac <b>University</b>,"Quinnipiac University confirmed the first case of coronavirus within the school community Friday. Through this week’s sample testing of students, the Student Health Services team identified an asymptomatic student,",https://www.stamfordadvocate.com/news/article/First-case-of-COVID-19-confirmed-at-Quinnipiac-15578757.php,2020-09-18T20:23:00.0000000Z
15352,"New <b>COVID-19</b> Projections Show Improvements in California &amp; Florida, <b>School</b> &amp; <b>University</b> Reopenings Further Threatening Midwest","PHILADELPHIA, Sept. 2, 2020 /PRNewswire/ -- Updated <b>COVID-19</b> projections released today by PolicyLab at Children&#39;s Hospital of Philadelphia (CHOP) show improving four-week forecasts for most ...",https://finance.yahoo.com/news/covid-19-projections-show-improvements-215600538.html,2020-09-02T22:49:00.0000000Z
27588,"Amid ‘uncontrolled spread of <b>COVID-19</b>,’ Indiana <b>University</b> calls for closure of Greek housing","Indiana <b>University</b> published a report on Thursday detailing a concerning level of positive <b>COVID-19</b> cases within its Greek housing community, and the <b>school</b> has called for students living in ...",https://www.fox10phoenix.com/news/amid-uncontrolled-spread-of-covid-19-indiana-university-calls-for-closure-of-greek-housing,2020-09-04T20:19:00.0000000Z
29030,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,"Thanks for reading! Log in to continue. Enjoy more articles by logging in or creating a free account. No credit card required. FORT KNOX, Ky. (AP) — A <b>school</b> counselor at a central Kentucky Army ...",https://tulsaworld.com/news/national/school-counselor-at-kentucky-army-post-dies-of-covid-19/article_2d686e6b-acf6-5a54-834c-be9ef12cb0a1.html,2020-09-18T21:55:00.0000000Z
30899,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,(AP) — A <b>school</b> counselor at a central Kentucky Army ... Follow AP coverage of the virus <b>outbreak</b> at https://apnews.com/VirusOutbreak and https://apnews.com/UnderstandingtheOutbreak.,https://tulsaworld.com/news/national/school-counselor-at-kentucky-army-post-dies-of-covid-19/article_2d686e6b-acf6-5a54-834c-be9ef12cb0a1.html,2020-09-18T21:55:00.0000000Z
31487,Baylor season opener against Houston postponed by <b>COVID-19</b> concerns,Baylor and Houston were set to open their college football seasons Saturday. The game was postponed due to COVID-19 concerns.,https://www.timesonline.com/story/sports/ncaaf/2020/09/18/college-football-baylor-houston-season-opener-postponed-covid/5827154002/,2020-09-18T21:56:00.0000000Z
34455,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,"FORT KNOX, Ky. (AP) — A <b>school</b> counselor at a central Kentucky Army post that started in-person classes in August has died after being diagnosed with the coronavirus, officials said. Fort Knox Middle-High <b>School</b> counselor Pamela Harris was diagnosed with ...",https://www.heraldextra.com/news/national/school-counselor-at-kentucky-army-post-dies-of-covid-19/article_c3815233-be5f-5621-93a4-f3e645a5bb7a.html,2020-09-18T21:20:00.0000000Z
36244,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,"A school counselor at a central Kentucky Army post that started in-person classes in August has died after being diagnosed with the coronavirus, officials said.",https://tulsaworld.com/news/national/school-counselor-at-kentucky-army-post-dies-of-covid-19/article_2d686e6b-acf6-5a54-834c-be9ef12cb0a1.html,2020-09-18T20:25:00.0000000Z
39386,Joe Biden wrongly claims Trump could’ve prevented every <b>COVID-19</b> death,"Speaking about the coronavirus during a CNN town hall less than two months away from Election Day, former Vice President Joe Biden said every one of the nearly 200,000 <b>COVID-19</b> deaths recorded ... at Columbia <b>University</b>’s Mailman <b>School</b> of Public Health ...",https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/,2020-09-18T21:58:00.0000000Z
44159,Joe Biden wrongly claims Trump could’ve prevented every <b>COVID-19</b> death,"Just look at the data.&quot; Democratic presidential candidate and former Vice President Joe Biden participates in a CNN town hall in Moosic, Pa., on Sept. 17, 2020. (AP/Kaster) Experts said Joe Biden’s claim that a different pandemic response from President Donald Trump would have prevented every coronavirus death goes too far.",https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/,2020-09-18T21:58:00.0000000Z
46159,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,"Please subscribe to keep reading. You can cancel at any time. FORT KNOX, Ky. (AP) — A <b>school</b> counselor at a central Kentucky Army post that started in-person classes in August has died after ...",https://democratherald.com/news/national/school-counselor-at-kentucky-army-post-dies-of-covid-19/article_abd6afc9-895e-566a-9150-c7e5f8703df3.html,2020-09-18T21:56:00.0000000Z
647,Here’s what the <b>COVID-19</b> numbers look like at other colleges in Rhode Island,"As Providence College grapples with a coronavirus outbreak, other Rhode Island colleges are keeping a close eye on their students.",https://www.msn.com/en-us/news/us/here-e2-80-99s-what-the-covid-19-numbers-look-like-at-other-colleges-in-rhode-island/ar-BB19byNS,2020-09-18T21:28:56.0000000Z
689,<b>School</b> counselor at Kentucky Army post dies of <b>COVID-19</b>,Officials say a school counselor at a central Kentucky Army post that started in-person classes in August has died after being diagnosed with the coronavirus,https://abcnews.go.com/Health/wireStory/school-counselor-kentucky-army-post-dies-coronavirus-73099352,2020-09-18T22:00:00.0000000Z
2916,Michigan State athletics has 46 positive <b>COVID-19</b> cases among 400 tests,"As Michigan State begins to prepare for a football season that was resurrected this week, it announced its largest number of positive <b>COVID-19</b> cases since testing began in mid-June. The <b>school</b> conducted 400 <b>COVID-19</b> tests from Sept. 7-14 on student ...",https://www.detroitnews.com/story/sports/college/michigan-state-university/spartans/2020/09/18/michigan-state-athletics-has-46-positive-covid-19-cases-among-400-tests/5829977002/,2020-09-18T21:55:00.0000000Z
6898,Michigan State athletics has 46 positive <b>COVID-19</b> cases among 400 tests,"As Michigan State begins to prepare for a football season that was resurrected this week, it announced its largest number of positive <b>COVID-19</b> cases since testing began in mid-June. The <b>school</b> conducted 400 <b>COVID-19</b> tests from Sept. 7-14 on student ...",https://www.detroitnews.com/story/sports/college/michigan-state-university/spartans/2020/09/18/michigan-state-athletics-has-46-positive-covid-19-cases-among-400-tests/5829977002/,2020-09-18T21:43:00.0000000Z
8075,Michigan State athletics has 46 positive <b>COVID-19</b> cases among 400 tests,"As Michigan State begins to prepare for a football season that was resurrected this week, it announced its largest number of positive <b>COVID-19</b> cases ... all Michigan State <b>University</b> students self-quarantine to contain a coronavirus <b>outbreak</b> from which ...",https://www.detroitnews.com/story/sports/college/michigan-state-university/spartans/2020/09/18/michigan-state-athletics-has-46-positive-covid-19-cases-among-400-tests/5829977002/,2020-09-18T21:43:00.0000000Z
10036,Utah State <b>University</b> will test 287 students after finding <b>COVID-19</b> in dorm wastewater,The <b>university</b> said they test wastewater as a precautionary measure to help prevent an on-campus <b>outbreak</b> ... necessary (such as for <b>COVID-19</b> testing) The <b>school</b> said they have an emergency ...,https://kutv.com/news/local/utah-state-university-issues-safety-alert-after-finding-covid-19-in-dorms-wastewater,2020-08-30T21:21:00.0000000Z
23003,"With Pierce County at <b>COVID-19</b> ‘tipping point,’ a call for young people to stop gathering","An outbreak was identified in connection to a Walnut Street yard party held Saturday, Sept. 5, the University of Wisconsin-River Falls announced on Facebook.",https://www.rivertowns.net/newsmd/coronavirus/6669018-With-Pierce-County-at-COVID-19-%E2%80%98tipping-point%E2%80%99-a-call-for-young-people-to-stop-gathering,2020-09-18T22:10:00.0000000Z
24625,UA Update Shows Decline With 119 New <b>COVID-19</b> Student Cases,"The occupancy rate of quarantine space on UA&#39;s Tuscaloosa campus was at 3.88% and 6.15% systemwide. (Getty Images) TUSCALOOSA, AL. — The <b>University</b> of Alabama System on Friday reported 156 ...",https://patch.com/alabama/tuscaloosa/ua-update-shows-decline-119-new-covid-19-student-cases,2020-09-18T22:07:00.0000000Z
29243,"<b>Covid-19</b> Live Updates: After Criticism, C.D.C. Reverses Guidelines About Testing People Who Were Exposed","Israel becomes one of the few countries to impose a second nationwide lockdown. In the U.S., Joe Biden tries to focus the campaign on President Trump’s virus performance.",https://www.nytimes.com/2020/09/18/world/covid-coronavirus.html,2020-09-18T21:28:00.0000000Z
